usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,gold_code_BT9999NTT,gold_code_BTSJC,gold_code_DOHCML,gold_code_DOHNL,gold_code_DOJINHTV,gold_code_PQHN24NTT,gold_code_PQHNVM,gold_code_SJ9999,gold_code_SJL1L10,gold_code_VIETTINMSJC,gold_code_VNGSJC
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.919868264047847,-0.09105011773466415,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.8098571449476544,-0.17338096352714963,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.9745400797692605,-0.2672779411010906,-0.17966575129533666,0.31580676135604896,-2.0965672402470545,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.2986594190839,0.4603499486196459,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.377580439307952,0.5534229980134939,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,1,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.38953816964493,0.5172087773610992,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.38953816964493,0.5172087773610992,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.3879438055999986,0.5693854539707142,-0.17966575129533666,0.31580676135604896,-2.415008433154186,0.0,-1.7914835185966902,0.7677491985372008,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.0969723674002143,0.4939496974813476,-0.17966575129533666,0.31580676135604896,-2.250655461806535,0.0,-1.7914835185966902,0.7677491985372008,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.033197805603001,0.4526829273378562,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.192634210096033,0.5621553368174438,-0.17966575129533666,0.31580676135604896,-2.3039315624312264,0.0,-1.91454911850029,0.8081942561558351,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-3.033197805603001,0.4526829273378562,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.040242749440087,0.45407760451960594,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-2.9614514235811358,0.3122740628019674,-0.17966575129533666,0.31580676135604896,-2.29158968790645,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.4571689471893683,0.6472276974450855,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.5791377966265387,0.7502084416378206,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,1,0,0,0,0,0,0,0,0,0
