gold_code,timestamp,usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,target_next_day_trend
BTSJC,2026-02-06,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.4314035726547574,1.112502638506073,-0.20318637224968383,0.27969046524854985,-0.3016458949770975,-0.22425453935107484,-0.7658681368097057,0.4719533965068208,1
BTSJC,2026-02-07,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.9127948577019878,1.01731251005615,-0.20318637224968383,0.27969046524854985,0.6610222322606082,-0.22425453935107484,-0.06732748524648687,0.2391854201346833,0
BTSJC,2026-02-08,-0.47715338783654787,0.0,2.449489742783174,0.4225287413527107,-8.881784197001252e-16,0.0,-0.8710045632987444,0.9155978086997415,-0.2997953928332182,-0.3159402003245415,-0.10972120904300106,-0.22425453935107484,-0.06732748524648687,0.2391854201346833,1
BTSJC,2026-02-09,-0.5207389759844137,0.0,2.449489742783174,-1.8368263339358482,-8.881784197001252e-16,0.0,-0.28499752269692,0.7886815439837057,-1.0026118934526151,-4.840328767880787,0.18834236981345573,-0.22425453935107484,0.207099199296207,0.14975119503679502,1
BTSJC,2026-02-10,-1.1966926302362222,0.0,2.449489742783174,-2.373308203916166,-8.881784197001252e-16,0.0,-0.31485913734783644,0.7016887883497335,-1.0600500051055937,-4.210579518067512,0.05186758259869726,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-11,-1.826044392662155,0.0,2.449489742783174,-1.34632862423956,-8.881784197001252e-16,0.0,-0.30440757222001574,0.6305540844435936,-0.9988454599016001,-1.393787879101821,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-12,0.17466983699085364,0.0,2.449489742783174,-1.766317288167017,-8.881784197001252e-16,0.0,-0.28499752269692,0.5583887488087332,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-13,-0.37565476907005063,0.0,-0.4082482904638671,-1.3892471738379732,-8.881784197001252e-16,0.0,-0.576148265543355,0.4890984280462652,-0.9988454599016001,0.27969046524854985,-0.6465650030054608,-0.22425453935107484,-0.1421711264854024,0.26377059296375943,1
BTSJC,2026-02-14,0.1277663147971113,0.0,-0.4082482904638671,-1.8889417155910673,-8.881784197001252e-16,0.0,-0.7702487607743116,0.40849682702696855,-0.9988454599016001,0.27969046524854985,0.43312083960060976,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-15,-0.21051214269660484,0.0,-0.4082482904638671,-1.8889417155910673,-8.881784197001252e-16,0.0,-0.47909801792787665,0.3371700317901403,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-16,-1.9605715367033194,0.0,-0.4082482904638671,-1.340197402868327,-8.881784197001252e-16,0.0,-0.28499752269692,0.27906208857247894,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-17,-0.25243876382158725,0.0,-0.4082482904638671,-0.4695639681574224,-8.881784197001252e-16,0.0,-0.28499752269692,0.2233902451472385,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-18,-0.536272939926427,0.0,-0.4082482904638671,-0.08636263245718921,-8.881784197001252e-16,0.0,-0.28499752269692,0.17007444189682777,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-19,-0.21639393486880057,0.0,-0.4082482904638671,1.3084902294916543,-8.881784197001252e-16,0.0,-0.28499752269692,0.11901618530851293,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-20,-0.42813845306817677,0.0,-0.4082482904638671,0.8302549625377887,-8.881784197001252e-16,0.0,-0.28499752269692,0.07010823586091451,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-21,-0.0995121673442234,0.0,-0.4082482904638671,0.8915671762498139,-8.881784197001252e-16,0.0,-0.28499752269692,0.023240124737155546,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-02-22,-0.45769822911308894,0.0,-0.4082482904638671,0.8915671762498139,-8.881784197001252e-16,0.0,-0.28499752269692,-0.02169794410974768,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,0.3567864817740395,0.10143478885265592,1
BTSJC,2026-02-23,-0.3892281356213138,0.0,-0.4082482904638671,0.4715785123223569,-8.881784197001252e-16,0.0,0.24172063936163035,-0.06481294109321423,-0.9988454599016001,0.27969046524854985,0.8565976200894245,-0.22425453935107484,1.254910176641035,-0.1817589487156134,0
BTSJC,2026-02-24,1.5167741585407744,0.0,-0.4082482904638671,1.19506263412441,-8.881784197001252e-16,0.0,0.06614791867544687,-0.06470758532754328,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,1.254910176641035,-0.1817589487156134,1
