Ngày,Thời điểm cập nhật giá mới,Thời điểm cập nhật dữ liệu,Mã vàng,Loại vàng,Giá mua,Giá bán,Chêch lệch giá mua,Chênh lệch giá bán,Đơn vị,Số lần update
2026-01-30,22:30:00,2026-01-30 22:59:35.545,DOJINHTV,DOJI Jewelry,178000000.0,181000000,-2900000.0,-2900000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,PQHN24NTT,PNJ 24K,177300000.0,180300000,-300000.0,-300000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,PQHNVM,PNJ Hanoi,177600000.0,181000000,-1000000.0,-600000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,VNGSJC,VN Gold SJC,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,SJL1L10,SJC 9999,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,SJ9999,SJC Ring,177000000.0,180000000,-600000.0,-600000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,BTSJC,Bao Tin SJC,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,22:30:00,2026-01-30 22:59:35.545,BT9999NTT,Bao Tin 9999,178000000.0,181000000,1000000.0,1000000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,XAUUSD,World Gold (XAU/USD),5001.9,0,-46.0,0,USD,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,VIETTINMSJC,Viettin SJC,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,DOHCML,DOJI HCM,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,DOHNL,DOJI Hanoi,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,DOJINHTV,DOJI Jewelry,178000000.0,181000000,-2900000.0,-2900000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,PQHN24NTT,PNJ 24K,177300000.0,180300000,-300000.0,-300000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,PQHNVM,PNJ Hanoi,177600000.0,181000000,-1000000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,VNGSJC,VN Gold SJC,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,SJL1L10,SJC 9999,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,SJ9999,SJC Ring,177000000.0,180000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,BTSJC,Bao Tin SJC,178000000.0,181000000,-600000.0,-600000,VND,1
2026-01-30,23:30:00,2026-01-30 23:59:36.238,BT9999NTT,Bao Tin 9999,178000000.0,181000000,1000000.0,1000000,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,XAUUSD,World Gold (XAU/USD),4922.2,0,-57.100000000000364,0,USD,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,00:30:00,2026-01-31 00:59:38.462,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,XAUUSD,World Gold (XAU/USD),4745.7,0,-102.30000000000018,0,USD,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,01:30:00,2026-01-31 01:59:35.304,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,XAUUSD,World Gold (XAU/USD),4894.2,0,10.699999999999818,0,USD,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,02:30:00,2026-01-31 02:59:40.366,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,XAUUSD,World Gold (XAU/USD),4896.1,0,-47.79999999999927,0,USD,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,03:30:00,2026-01-31 03:59:36.383,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,XAUUSD,World Gold (XAU/USD),4874.7,0,36.0,0,USD,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,04:30:00,2026-01-31 04:59:37.807,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:00:27.839,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 06:59:34.750,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,SJ9999,SJC Ring,177000000.0,180000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,05:30:00,2026-01-31 07:59:55.816,SJL1L10,SJC 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,BT9999NTT,Bao Tin 9999,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,PQHN24NTT,PNJ 24K,177300000.0,180300000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,DOJINHTV,DOJI Jewelry,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,PQHNVM,PNJ Hanoi,177600000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,VNGSJC,VN Gold SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,DOHNL,DOJI Hanoi,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,DOHCML,DOJI HCM,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,BTSJC,Bao Tin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,08:00:00,2026-01-31 08:59:35.246,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 09:59:34.535,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 10:59:35.969,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 11:59:36.055,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 12:59:35.982,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 13:59:34.933,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,SJ9999,SJC Ring,168000000.0,171000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,PQHNVM,PNJ Hanoi,169000000.0,172000000,-8600000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,VIETTINMSJC,Viettin SJC,178000000.0,181000000,0.0,0,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,VNGSJC,VN Gold SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,DOHNL,DOJI Hanoi,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,DOHCML,DOJI HCM,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,BTSJC,Bao Tin SJC,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 14:59:34.239,SJL1L10,SJC 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 15:59:34.310,XAUUSD,World Gold (XAU/USD),4891.4,0,-0.7000000000007276,0,USD,1
2026-01-31,09:30:00,2026-01-31 15:59:34.310,BT9999NTT,Bao Tin 9999,169000000.0,172000000,-9000000.0,-9000000,VND,1
2026-01-31,09:30:00,2026-01-31 15:59:34.310,PQHN24NTT,PNJ 24K,168500000.0,171500000,-8800000.0,-8800000,VND,1
2026-01-31,09:30:00,2026-01-31 15:59:34.310,DOJINHTV,DOJI Jewelry,168500000.0,171500000,-9500000.0,-9500000,VND,1
