date,buy_price,sell_price
2014-08-09,36580000.0,36730000.0
2014-08-11,36600000.0,36720000.0
2014-08-12,36610000.0,36730000.0
2014-08-13,36590000.0,36710000.0
2014-08-14,36620000.0,36740000.0
2014-08-15,36600000.0,36720000.0
2014-08-16,36520000.0,36670000.0
2014-08-18,36520000.0,36640000.0
2014-08-19,36510000.0,36630000.0
2014-08-20,36480000.0,36600000.0
2014-08-21,36370000.0,36490000.0
2014-08-22,36340000.0,36520000.0
2014-08-23,36370000.0,36520000.0
2014-08-25,36340000.0,36460000.0
2014-08-26,36380000.0,36500000.0
2014-08-27,36380000.0,36500000.0
2014-08-28,36420000.0,36540000.0
2014-08-29,36400000.0,36520000.0
2014-08-30,36410000.0,36530000.0
2014-09-03,36240000.0,36360000.0
2014-09-04,36280000.0,36400000.0
2014-09-05,36220000.0,36340000.0
2014-09-06,36230000.0,36350000.0
2014-09-08,36250000.0,36370000.0
2014-09-09,36130000.0,36250000.0
2014-09-10,36020000.0,36140000.0
2014-09-11,35950000.0,36070000.0
2014-09-12,35880000.0,36000000.0
2014-09-13,35830000.0,35950000.0
2014-09-15,35910000.0,36030000.0
2014-09-16,36010000.0,36130000.0
2014-09-17,36000000.0,36120000.0
2014-09-18,35890000.0,36010000.0
2014-09-19,35980000.0,36100000.0
2014-09-20,35960000.0,36080000.0
2014-09-22,35830000.0,35950000.0
2014-09-23,35870000.0,35990000.0
2014-09-24,35890000.0,36010000.0
2014-09-25,35820000.0,35940000.0
2014-09-26,35890000.0,36010000.0
2014-09-27,35860000.0,35980000.0
2014-09-29,35820000.0,35940000.0
2014-09-30,35680000.0,35800000.0
2014-10-01,35570000.0,35690000.0
2014-10-02,35660000.0,35780000.0
2014-10-03,35640000.0,35760000.0
2014-10-04,35490000.0,35610000.0
2014-10-05,35500000.0,35620000.0
2014-10-06,35560000.0,35680000.0
2014-10-07,35620000.0,35740000.0
2014-10-08,35680000.0,35800000.0
2014-10-09,35760000.0,35880000.0
2014-10-10,35700000.0,35820000.0
2014-10-11,35710000.0,35830000.0
2014-10-13,35720000.0,35840000.0
2014-10-14,35710000.0,35830000.0
2014-10-15,35650000.0,35770000.0
2014-10-16,35760000.0,35880000.0
2014-10-17,35770000.0,35890000.0
2014-10-18,35780000.0,35900000.0
2014-10-20,35740000.0,35860000.0
2014-10-21,35760000.0,35880000.0
2014-10-22,35710000.0,35830000.0
2014-10-23,35660000.0,35780000.0
2014-10-24,35600000.0,35720000.0
2014-10-25,35600000.0,35720000.0
2014-10-27,35580000.0,35700000.0
2014-10-28,35570000.0,35690000.0
2014-10-29,35590000.0,35710000.0
2014-10-30,35460000.0,35580000.0
2014-10-31,35290000.0,35410000.0
2014-11-01,35290000.0,35410000.0
2014-11-03,35290000.0,35410000.0
2014-11-04,35250000.0,35370000.0
2014-11-05,35000000.0,35120000.0
2014-11-06,34880000.0,35000000.0
2014-11-07,34870000.0,34990000.0
2014-11-08,35130000.0,35250000.0
2014-11-10,35120000.0,35240000.0
2014-11-11,34950000.0,35070000.0
2014-11-12,35050000.0,35170000.0
2014-11-13,35040000.0,35160000.0
2014-11-14,35020000.0,35140000.0
2014-11-15,35250000.0,35370000.0
2014-11-17,35230000.0,35350000.0
2014-11-18,35300000.0,35420000.0
2014-11-19,35320000.0,35440000.0
2014-11-20,35240000.0,35360000.0
2014-11-21,35270000.0,35390000.0
2014-11-22,35330000.0,35450000.0
2014-11-24,35300000.0,35420000.0
2014-11-25,35290000.0,35410000.0
2014-11-26,35280000.0,35400000.0
2014-11-27,35140000.0,35260000.0
2014-11-28,35030000.0,35150000.0
2014-11-29,34960000.0,35080000.0
2014-12-01,35040000.0,35160000.0
2014-12-02,35150000.0,35270000.0
2014-12-03,35140000.0,35260000.0
2014-12-04,35120000.0,35240000.0
2014-12-05,35060000.0,35200000.0
2014-12-06,35010000.0,35150000.0
2014-12-08,35020000.0,35160000.0
2014-12-09,35060000.0,35200000.0
2014-12-10,35170000.0,35320000.0
2014-12-11,35100000.0,35250000.0
2014-12-12,35140000.0,35290000.0
2014-12-13,35140000.0,35290000.0
2014-12-15,35130000.0,35280000.0
2014-12-16,35080000.0,35230000.0
2014-12-17,35050000.0,35200000.0
2014-12-18,35110000.0,35260000.0
2014-12-19,35120000.0,35270000.0
2014-12-20,35120000.0,35270000.0
2014-12-22,35070000.0,35230000.0
2014-12-23,34980000.0,35140000.0
2014-12-24,34980000.0,35140000.0
2014-12-25,34970000.0,35130000.0
2014-12-26,35020000.0,35180000.0
2014-12-27,35030000.0,35190000.0
2014-12-29,35000000.0,35180000.0
2014-12-30,34940000.0,35120000.0
2014-12-31,34830000.0,35130000.0
2015-01-01,34950000.0,35150000.0
2015-01-05,35090000.0,35190000.0
2015-01-06,35150000.0,35250000.0
2015-01-07,35200000.0,35300000.0
2015-01-08,35120000.0,35220000.0
2015-01-09,35110000.0,35210000.0
2015-01-10,35170000.0,35270000.0
2015-01-12,35170000.0,35270000.0
2015-01-13,35260000.0,35360000.0
2015-01-14,35200000.0,35300000.0
2015-01-15,35200000.0,35300000.0
2015-01-16,35360000.0,35460000.0
2015-01-17,35500000.0,35600000.0
2015-01-19,35460000.0,35560000.0
2015-01-20,35460000.0,35560000.0
2015-01-21,35720000.0,35820000.0
2015-01-22,35610000.0,35710000.0
2015-01-23,35590000.0,35690000.0
2015-01-24,35570000.0,35670000.0
2015-01-26,35380000.0,35480000.0
2015-01-27,35320000.0,35420000.0
2015-01-28,35360000.0,35460000.0
2015-01-29,35310000.0,35410000.0
2015-01-30,35240000.0,35340000.0
2015-01-31,35330000.0,35430000.0
2015-02-02,35240000.0,35340000.0
2015-02-03,35280000.0,35380000.0
2015-02-04,35210000.0,35310000.0
2015-02-05,35230000.0,35330000.0
2015-02-06,35230000.0,35330000.0
2015-02-07,35120000.0,35220000.0
2015-02-09,35190000.0,35290000.0
2015-02-10,35200000.0,35300000.0
2015-02-11,35210000.0,35310000.0
2015-02-12,35230000.0,35330000.0
2015-02-13,35300000.0,35420000.0
2015-02-14,35360000.0,35480000.0
2015-02-16,35600000.0,35800000.0
2015-02-24,35250000.0,35350000.0
2015-02-25,35380000.0,35480000.0
2015-02-26,35590000.0,35690000.0
2015-02-27,35420000.0,35550000.0
2015-02-28,35400000.0,35650000.0
2015-03-02,35420000.0,35520000.0
2015-03-03,35350000.0,35450000.0
2015-03-04,35320000.0,35420000.0
2015-03-05,35290000.0,35390000.0
2015-03-06,35290000.0,35390000.0
2015-03-07,35120000.0,35250000.0
2015-03-09,35210000.0,35310000.0
2015-03-10,35170000.0,35270000.0
2015-03-11,35180000.0,35280000.0
2015-03-12,35200000.0,35300000.0
2015-03-13,35240000.0,35340000.0
2015-03-14,35320000.0,35420000.0
2015-03-16,35250000.0,35350000.0
2015-03-17,35200000.0,35300000.0
2015-03-18,35180000.0,35280000.0
2015-03-19,35230000.0,35330000.0
2015-03-20,35230000.0,35330000.0
2015-03-21,35260000.0,35380000.0
2015-03-23,35260000.0,35360000.0
2015-03-24,35260000.0,35360000.0
2015-03-25,35230000.0,35330000.0
2015-03-26,35300000.0,35400000.0
2015-03-27,35230000.0,35330000.0
2015-03-28,35230000.0,35330000.0
2015-03-30,35160000.0,35240000.0
2015-03-31,35090000.0,35170000.0
2015-04-01,35120000.0,35200000.0
2015-04-02,35170000.0,35270000.0
2015-04-03,35160000.0,35260000.0
2015-04-04,35210000.0,35310000.0
2015-04-06,35260000.0,35360000.0
2015-04-07,35180000.0,35280000.0
2015-04-08,35160000.0,35260000.0
2015-04-09,35130000.0,35230000.0
2015-04-10,35140000.0,35240000.0
2015-04-11,35170000.0,35270000.0
2015-04-13,35120000.0,35220000.0
2015-04-14,35090000.0,35190000.0
2015-04-15,35090000.0,35190000.0
2015-04-16,35130000.0,35230000.0
2015-04-17,35090000.0,35190000.0
2015-04-18,35100000.0,35200000.0
2015-04-20,35030000.0,35130000.0
2015-04-21,35010000.0,35110000.0
2015-04-22,35040000.0,35140000.0
2015-04-23,34980000.0,35080000.0
2015-04-24,35000000.0,35100000.0
2015-04-25,34960000.0,35060000.0
2015-04-27,34970000.0,35070000.0
2015-05-02,35000000.0,35130000.0
2015-05-04,34980000.0,35030000.0
2015-05-05,34950000.0,35010000.0
2015-05-06,34980000.0,35040000.0
2015-05-07,34970000.0,35030000.0
2015-05-08,34990000.0,35040000.0
2015-05-09,34980000.0,35040000.0
2015-05-11,34970000.0,35030000.0
2015-05-12,34960000.0,35020000.0
2015-05-13,34970000.0,35030000.0
2015-05-14,35030000.0,35090000.0
2015-05-15,35020000.0,35080000.0
2015-05-16,35040000.0,35100000.0
2015-05-18,35030000.0,35090000.0
2015-05-19,34980000.0,35040000.0
2015-05-20,34950000.0,35010000.0
2015-05-21,34950000.0,35010000.0
2015-05-22,34950000.0,35010000.0
2015-05-23,34930000.0,34990000.0
2015-05-25,34910000.0,34970000.0
2015-05-26,34880000.0,34940000.0
2015-05-27,34840000.0,34900000.0
2015-05-28,34860000.0,34920000.0
2015-05-29,34880000.0,34940000.0
2015-05-30,34890000.0,34950000.0
2015-06-01,34870000.0,34930000.0
2015-06-02,34850000.0,34910000.0
2015-06-03,34870000.0,34930000.0
2015-06-04,34820000.0,34880000.0
2015-06-05,34760000.0,34820000.0
2015-06-06,34750000.0,34810000.0
2015-06-08,34710000.0,34770000.0
2015-06-09,34710000.0,34770000.0
2015-06-10,34680000.0,34740000.0
2015-06-11,34660000.0,34720000.0
2015-06-12,34670000.0,34730000.0
2015-06-13,34680000.0,34740000.0
2015-06-15,34660000.0,34720000.0
2015-06-16,34670000.0,34730000.0
2015-06-17,34650000.0,34710000.0
2015-06-18,34680000.0,34740000.0
2015-06-19,34660000.0,34760000.0
2015-06-22,34630000.0,34690000.0
2015-06-23,34520000.0,34580000.0
2015-06-24,34390000.0,34450000.0
2015-06-25,34330000.0,34400000.0
2015-06-26,34340000.0,34400000.0
2015-06-27,34350000.0,34430000.0
2015-06-29,34390000.0,34460000.0
2015-06-30,34390000.0,34460000.0
2015-07-01,34340000.0,34420000.0
2015-07-02,34270000.0,34340000.0
2015-07-03,34270000.0,34340000.0
2015-07-04,34270000.0,34350000.0
2015-07-06,34250000.0,34320000.0
2015-07-07,34220000.0,34300000.0
2015-07-08,34050000.0,34130000.0
2015-07-09,33980000.0,34060000.0
2015-07-10,33950000.0,34040000.0
2015-07-11,33980000.0,34070000.0
2015-07-13,33930000.0,34000000.0
2015-07-14,33870000.0,33940000.0
2015-07-15,33650000.0,33730000.0
2015-07-16,32820000.0,33020000.0
2015-07-17,33250000.0,33500000.0
2015-07-18,33000000.0,33300000.0
2015-07-20,32900000.0,33200000.0
2015-07-21,32930000.0,33180000.0
2015-07-22,32920000.0,33100000.0
2015-07-23,33050000.0,33200000.0
2015-07-24,32880000.0,33060000.0
2015-07-25,32980000.0,33180000.0
2015-07-27,32960000.0,33090000.0
2015-07-28,32930000.0,33050000.0
2015-07-29,32980000.0,33080000.0
2015-07-30,32950000.0,33050000.0
2015-07-31,32940000.0,33040000.0
2015-08-01,32980000.0,33120000.0
2015-08-03,32930000.0,33030000.0
2015-08-04,32860000.0,32960000.0
2015-08-05,32800000.0,32920000.0
2015-08-06,32750000.0,32870000.0
2015-08-07,32780000.0,32900000.0
2015-08-08,32780000.0,32900000.0
2015-08-10,32820000.0,32920000.0
2015-08-11,32920000.0,33060000.0
2015-08-12,33370000.0,33720000.0
2015-08-13,34100000.0,34800000.0
2015-08-14,33700000.0,34200000.0
2015-08-15,33750000.0,34250000.0
2015-08-17,33880000.0,34180000.0
2015-08-18,33800000.0,34100000.0
2015-08-19,33900000.0,34600000.0
2015-08-20,33900000.0,34550000.0
2015-08-21,34400000.0,35300000.0
2015-08-22,34600000.0,35300000.0
2015-08-24,34700000.0,35300000.0
2015-08-25,34600000.0,35150000.0
2015-08-26,33950000.0,34500000.0
2015-08-27,33750000.0,34250000.0
2015-08-28,33980000.0,34450000.0
2015-08-29,34050000.0,34550000.0
2015-08-31,34000000.0,34400000.0
2015-09-01,34150000.0,34450000.0
2015-09-03,33970000.0,34250000.0
2015-09-04,33890000.0,34210000.0
2015-09-05,33890000.0,34210000.0
2015-09-07,33920000.0,34180000.0
2015-09-08,33880000.0,34130000.0
2015-09-09,33920000.0,34170000.0
2015-09-10,33900000.0,34100000.0
2015-09-11,33930000.0,34130000.0
2015-09-12,33880000.0,34130000.0
2015-09-14,33860000.0,34060000.0
2015-09-15,33850000.0,34070000.0
2015-09-16,33850000.0,34080000.0
2015-09-17,33940000.0,34160000.0
2015-09-18,34050000.0,34270000.0
2015-09-19,34050000.0,34290000.0
2015-09-21,34020000.0,34250000.0
2015-09-22,33920000.0,34140000.0
2015-09-23,33830000.0,34050000.0
2015-09-24,33880000.0,34100000.0
2015-09-25,33920000.0,34140000.0
2015-09-26,33900000.0,34150000.0
2015-09-28,33760000.0,33980000.0
2015-09-29,33660000.0,33880000.0
2015-09-30,33670000.0,33900000.0
2015-10-01,33620000.0,33840000.0
2015-10-02,33590000.0,33810000.0
2015-10-03,33750000.0,34000000.0
2015-10-05,33690000.0,33910000.0
2015-10-06,33650000.0,33870000.0
2015-10-07,33700000.0,33920000.0
2015-10-08,33650000.0,33870000.0
2015-10-09,33720000.0,33940000.0
2015-10-10,33730000.0,33960000.0
2015-10-12,33820000.0,34040000.0
2015-10-13,33750000.0,33970000.0
2015-10-14,33840000.0,34060000.0
2015-10-15,33940000.0,34170000.0
2015-10-16,33890000.0,34120000.0
2015-10-17,33850000.0,34080000.0
2015-10-19,33760000.0,33980000.0
2015-10-20,33740000.0,33960000.0
2015-10-21,33760000.0,33980000.0
2015-10-22,33750000.0,33970000.0
2015-10-23,33780000.0,34000000.0
2015-10-24,33710000.0,33960000.0
2015-10-26,33730000.0,33950000.0
2015-10-27,33730000.0,33950000.0
2015-10-28,33730000.0,33950000.0
2015-10-29,33650000.0,33870000.0
2015-10-30,33570000.0,33800000.0
2015-10-31,33560000.0,33790000.0
2015-11-02,33560000.0,33780000.0
2015-11-03,33520000.0,33730000.0
2015-11-04,33330000.0,33560000.0
2015-11-05,33150000.0,33380000.0
2015-11-06,33280000.0,33500000.0
2015-11-07,33210000.0,33440000.0
2015-11-09,33220000.0,33440000.0
2015-11-10,33250000.0,33470000.0
2015-11-11,33220000.0,33440000.0
2015-11-12,33200000.0,33420000.0
2015-11-13,33140000.0,33360000.0
2015-11-14,33140000.0,33360000.0
2015-11-16,33260000.0,33490000.0
2015-11-17,33190000.0,33420000.0
2015-11-18,33070000.0,33300000.0
2015-11-19,33140000.0,33370000.0
2015-11-20,33170000.0,33400000.0
2015-11-21,33150000.0,33380000.0
2015-11-23,33060000.0,33300000.0
2015-11-24,33060000.0,33290000.0
2015-11-25,33050000.0,33290000.0
2015-11-26,33050000.0,33290000.0
2015-11-27,33000000.0,33250000.0
2015-11-28,32940000.0,33210000.0
2015-11-30,32840000.0,33080000.0
2015-12-01,32890000.0,33130000.0
2015-12-02,32850000.0,33090000.0
2015-12-03,32710000.0,32950000.0
2015-12-04,32780000.0,33020000.0
2015-12-05,33000000.0,33250000.0
2015-12-07,32990000.0,33240000.0
2015-12-08,32950000.0,33200000.0
2015-12-09,32990000.0,33240000.0
2015-12-10,32930000.0,33180000.0
2015-12-11,32890000.0,33140000.0
2015-12-12,32920000.0,33170000.0
2015-12-14,32870000.0,33120000.0
2015-12-15,32800000.0,33050000.0
2015-12-16,32830000.0,33080000.0
2015-12-17,32790000.0,33060000.0
2015-12-18,32710000.0,32990000.0
2015-12-19,32780000.0,33050000.0
2015-12-21,32810000.0,33080000.0
2015-12-22,32810000.0,33080000.0
2015-12-23,32770000.0,33050000.0
2015-12-24,32800000.0,33080000.0
2015-12-25,32770000.0,33050000.0
2015-12-26,32760000.0,33040000.0
2015-12-28,32600000.0,32950000.0
2015-12-29,32470000.0,32870000.0
2015-12-30,32420000.0,32800000.0
2015-12-31,32200000.0,32700000.0
2016-01-01,32550000.0,32900000.0
2016-01-02,32580000.0,32880000.0
2016-01-04,32670000.0,32920000.0
2016-01-05,32610000.0,32890000.0
2016-01-06,32610000.0,32890000.0
2016-01-07,32740000.0,33020000.0
2016-01-08,32780000.0,33080000.0
2016-01-09,32840000.0,33140000.0
2016-01-11,32850000.0,33150000.0
2016-01-12,32760000.0,33060000.0
2016-01-13,32620000.0,32880000.0
2016-01-14,32660000.0,32920000.0
2016-01-15,32610000.0,32870000.0
2016-01-16,32650000.0,32920000.0
2016-01-18,32570000.0,32830000.0
2016-01-19,32590000.0,32850000.0
2016-01-20,32580000.0,32840000.0
2016-01-21,32640000.0,32900000.0
2016-01-22,32600000.0,32860000.0
2016-01-23,32640000.0,32910000.0
2016-01-25,32590000.0,32860000.0
2016-01-26,32660000.0,32920000.0
2016-01-27,32680000.0,32950000.0
2016-01-28,32690000.0,32950000.0
2016-01-29,32620000.0,32890000.0
2016-01-30,32650000.0,32920000.0
2016-02-01,32670000.0,32940000.0
2016-02-02,32730000.0,33000000.0
2016-02-03,32800000.0,33070000.0
2016-02-04,32970000.0,33250000.0
2016-02-05,33080000.0,33380000.0
2016-02-12,33500000.0,34400000.0
2016-02-15,33380000.0,33730000.0
2016-02-16,33450000.0,33800000.0
2016-02-17,33100000.0,33550000.0
2016-02-18,33130000.0,33450000.0
2016-02-19,33270000.0,33630000.0
2016-02-20,33300000.0,33650000.0
2016-02-22,33120000.0,33420000.0
2016-02-23,33220000.0,33520000.0
2016-02-24,33360000.0,33660000.0
2016-02-25,33350000.0,33650000.0
2016-02-26,33300000.0,33600000.0
2016-02-27,33200000.0,33500000.0
2016-02-29,33290000.0,33590000.0
2016-03-01,33370000.0,33670000.0
2016-03-02,33240000.0,33540000.0
2016-03-03,33310000.0,33610000.0
2016-03-04,33820000.0,34070000.0
2016-03-05,33730000.0,34030000.0
2016-03-07,33800000.0,34050000.0
2016-03-08,33900000.0,34150000.0
2016-03-09,33680000.0,33930000.0
2016-03-10,33550000.0,33800000.0
2016-03-11,33730000.0,34030000.0
2016-03-12,33620000.0,33920000.0
2016-03-14,33680000.0,33960000.0
2016-03-15,33480000.0,33780000.0
2016-03-16,33400000.0,33700000.0
2016-03-17,33650000.0,33920000.0
2016-03-18,33650000.0,33870000.0
2016-03-19,33660000.0,33880000.0
2016-03-21,33470000.0,33720000.0
2016-03-22,33500000.0,33750000.0
2016-03-23,33390000.0,33640000.0
2016-03-24,33150000.0,33400000.0
2016-03-25,33150000.0,33400000.0
2016-03-26,33150000.0,33420000.0
2016-03-28,33040000.0,33290000.0
2016-03-29,33010000.0,33260000.0
2016-03-30,33100000.0,33350000.0
2016-03-31,33090000.0,33340000.0
2016-04-01,33080000.0,33330000.0
2016-04-02,33000000.0,33270000.0
2016-04-04,32990000.0,33240000.0
2016-04-05,33030000.0,33280000.0
2016-04-06,32980000.0,33230000.0
2016-04-07,33080000.0,33330000.0
2016-04-08,33050000.0,33250000.0
2016-04-09,33050000.0,33280000.0
2016-04-11,33200000.0,33430000.0
2016-04-12,33370000.0,33620000.0
2016-04-13,33200000.0,33450000.0
2016-04-14,33120000.0,33370000.0
2016-04-15,33050000.0,33300000.0
2016-04-18,33100000.0,33400000.0
2016-04-19,33120000.0,33340000.0
2016-04-20,33210000.0,33430000.0
2016-04-21,33300000.0,33520000.0
2016-04-22,33200000.0,33430000.0
2016-04-23,33120000.0,33370000.0
2016-04-25,33070000.0,33320000.0
2016-04-26,33050000.0,33300000.0
2016-04-27,33170000.0,33340000.0
2016-04-28,33250000.0,33500000.0
2016-04-29,33600000.0,33800000.0
2016-04-30,33950000.0,34350000.0
2016-05-04,33780000.0,33980000.0
2016-05-05,33740000.0,33940000.0
2016-05-06,33830000.0,34030000.0
2016-05-07,33950000.0,34170000.0
2016-05-09,33820000.0,34020000.0
2016-05-10,33680000.0,33880000.0
2016-05-11,33830000.0,34030000.0
2016-05-12,33800000.0,34000000.0
2016-05-13,33900000.0,34100000.0
2016-05-14,33840000.0,34070000.0
2016-05-16,33970000.0,34200000.0
2016-05-17,33930000.0,34160000.0
2016-05-18,33920000.0,34150000.0
2016-05-19,33740000.0,33970000.0
2016-05-20,33780000.0,34010000.0
2016-05-21,33730000.0,33960000.0
2016-05-23,33660000.0,33890000.0
2016-05-24,33520000.0,33740000.0
2016-05-25,33190000.0,33440000.0
2016-05-26,33270000.0,33500000.0
2016-05-27,33200000.0,33430000.0
2016-05-28,33140000.0,33390000.0
2016-05-30,33080000.0,33330000.0
2016-05-31,33110000.0,33350000.0
2016-06-01,33220000.0,33460000.0
2016-06-02,33220000.0,33460000.0
2016-06-03,33160000.0,33400000.0
2016-06-04,33430000.0,33680000.0
2016-06-06,33390000.0,33630000.0
2016-06-07,33340000.0,33580000.0
2016-06-08,33430000.0,33670000.0
2016-06-09,33560000.0,33800000.0
2016-06-10,33690000.0,33930000.0
2016-06-11,33810000.0,34060000.0
2016-06-13,34020000.0,34270000.0
2016-06-14,33900000.0,34150000.0
2016-06-15,33990000.0,34240000.0
2016-06-16,34510000.0,34810000.0
2016-06-17,34080000.0,34380000.0
2016-06-18,34370000.0,34670000.0
2016-06-20,34170000.0,34470000.0
2016-06-21,34060000.0,34360000.0
2016-06-22,33690000.0,33990000.0
2016-06-23,33800000.0,34100000.0
2016-06-24,34600000.0,35100000.0
2016-06-25,34650000.0,35150000.0
2016-06-27,34850000.0,35350000.0
2016-06-28,34640000.0,35040000.0
2016-06-29,34900000.0,35220000.0
2016-06-30,34900000.0,35220000.0
2016-07-01,35230000.0,35580000.0
2016-07-02,35450000.0,35850000.0
2016-07-04,36350000.0,36900000.0
2016-07-05,36350000.0,36900000.0
2016-07-06,38700000.0,39700000.0
2016-07-07,36500000.0,37500000.0
2016-07-08,36600000.0,37300000.0
2016-07-09,36900000.0,37600000.0
2016-07-11,36900000.0,37500000.0
2016-07-12,36700000.0,37300000.0
2016-07-13,36650000.0,37050000.0
2016-07-14,36420000.0,36860000.0
2016-07-15,36490000.0,36870000.0
2016-07-16,36680000.0,37100000.0
2016-07-18,36450000.0,36830000.0
2016-07-19,36440000.0,36820000.0
2016-07-20,36420000.0,36780000.0
2016-07-21,36330000.0,36660000.0
2016-07-22,36350000.0,36680000.0
2016-07-23,36310000.0,36650000.0
2016-07-25,36220000.0,36530000.0
2016-07-26,36300000.0,36580000.0
2016-07-27,36240000.0,36500000.0
2016-07-28,36460000.0,36720000.0
2016-07-29,36320000.0,36570000.0
2016-07-30,36470000.0,36750000.0
2016-08-01,36470000.0,36740000.0
2016-08-02,36590000.0,36850000.0
2016-08-03,36700000.0,36970000.0
2016-08-04,36600000.0,36850000.0
2016-08-05,36660000.0,36910000.0
2016-08-06,36330000.0,36620000.0
2016-08-08,36320000.0,36580000.0
2016-08-09,36380000.0,36630000.0
2016-08-10,36540000.0,36800000.0
2016-08-11,36460000.0,36720000.0
2016-08-12,36390000.0,36650000.0
2016-08-13,36380000.0,36650000.0
2016-08-15,36450000.0,36700000.0
2016-08-16,36540000.0,36780000.0
2016-08-17,36460000.0,36710000.0
2016-08-18,36490000.0,36750000.0
2016-08-19,36480000.0,36730000.0
2016-08-20,36400000.0,36670000.0
2016-08-22,36350000.0,36610000.0
2016-08-23,36390000.0,36650000.0
2016-08-24,36370000.0,36630000.0
2016-08-25,36300000.0,36560000.0
2016-08-26,36330000.0,36580000.0
2016-08-27,36290000.0,36550000.0
2016-08-29,36240000.0,36500000.0
2016-08-30,36220000.0,36490000.0
2016-08-31,36130000.0,36390000.0
2016-09-01,35930000.0,36200000.0
2016-09-05,36150000.0,36380000.0
2016-09-06,36150000.0,36390000.0
2016-09-07,36310000.0,36570000.0
2016-09-08,36300000.0,36550000.0
2016-09-09,36170000.0,36420000.0
2016-09-10,36090000.0,36360000.0
2016-09-12,36060000.0,36310000.0
2016-09-13,36080000.0,36330000.0
2016-09-14,36050000.0,36290000.0
2016-09-15,36010000.0,36250000.0
2016-09-16,35960000.0,36210000.0
2016-09-17,35950000.0,36200000.0
2016-09-19,36000000.0,36250000.0
2016-09-20,35990000.0,36240000.0
2016-09-21,36050000.0,36300000.0
2016-09-22,36100000.0,36360000.0
2016-09-23,36100000.0,36340000.0
2016-09-24,36100000.0,36350000.0
2016-09-26,36040000.0,36280000.0
2016-09-27,36020000.0,36240000.0
2016-09-28,35920000.0,36140000.0
2016-09-29,35910000.0,36130000.0
2016-09-30,35980000.0,36230000.0
2016-10-01,35920000.0,36170000.0
2016-10-03,35900000.0,36120000.0
2016-10-04,35830000.0,36050000.0
2016-10-05,35270000.0,35520000.0
2016-10-06,35250000.0,35500000.0
2016-10-07,35250000.0,35500000.0
2016-10-08,35340000.0,35590000.0
2016-10-10,35500000.0,35750000.0
2016-10-11,35450000.0,35700000.0
2016-10-12,35400000.0,35640000.0
2016-10-13,35430000.0,35670000.0
2016-10-14,35420000.0,35670000.0
2016-10-15,35400000.0,35650000.0
2016-10-17,35370000.0,35620000.0
2016-10-18,35430000.0,35650000.0
2016-10-19,35500000.0,35730000.0
2016-10-20,35480000.0,35710000.0
2016-10-21,35450000.0,35670000.0
2016-10-22,35470000.0,35700000.0
2016-10-24,35470000.0,35700000.0
2016-10-25,35510000.0,35750000.0
2016-10-26,35550000.0,35780000.0
2016-10-27,35550000.0,35780000.0
2016-10-28,35550000.0,35780000.0
2016-10-29,35610000.0,35850000.0
2016-10-31,35590000.0,35820000.0
2016-11-01,35720000.0,35950000.0
2016-11-02,36200000.0,36650000.0
2016-11-03,35900000.0,36400000.0
2016-11-04,36050000.0,36500000.0
2016-11-05,36050000.0,36550000.0
2016-11-07,35900000.0,36300000.0
2016-11-08,35900000.0,36280000.0
2016-11-09,36450000.0,37100000.0
2016-11-10,36150000.0,36500000.0
2016-11-11,35880000.0,36150000.0
2016-11-12,35450000.0,35800000.0
2016-11-14,35700000.0,35950000.0
2016-11-15,35750000.0,36000000.0
2016-11-16,35750000.0,36000000.0
2016-11-17,35730000.0,35960000.0
2016-11-18,35600000.0,35800000.0
2016-11-19,35650000.0,35850000.0
2016-11-21,35670000.0,35850000.0
2016-11-22,35720000.0,35880000.0
2016-11-23,35660000.0,35820000.0
2016-11-24,35430000.0,35620000.0
2016-11-25,35450000.0,35630000.0
2016-11-26,35510000.0,35710000.0
2016-11-28,35630000.0,35830000.0
2016-11-29,35590000.0,35790000.0
2016-11-30,35620000.0,35820000.0
2016-12-01,35620000.0,35820000.0
2016-12-02,35950000.0,36200000.0
2016-12-03,36000000.0,36300000.0
2016-12-05,36100000.0,36350000.0
2016-12-06,36250000.0,36650000.0
2016-12-07,36050000.0,36450000.0
2016-12-08,36080000.0,36480000.0
2016-12-09,35900000.0,36300000.0
2016-12-10,35850000.0,36250000.0
2016-12-12,35940000.0,36390000.0
2016-12-13,36000000.0,36500000.0
2016-12-14,36100000.0,36600000.0
2016-12-15,35600000.0,36200000.0
2016-12-16,35550000.0,36150000.0
2016-12-17,35700000.0,36300000.0
2016-12-19,35850000.0,36500000.0
2016-12-20,35830000.0,36480000.0
2016-12-21,35850000.0,36500000.0
2016-12-22,35580000.0,36280000.0
2016-12-23,35620000.0,36320000.0
2016-12-24,35760000.0,36460000.0
2016-12-26,35620000.0,36320000.0
2016-12-27,35750000.0,36450000.0
2016-12-28,35670000.0,36420000.0
2016-12-29,35600000.0,36400000.0
2016-12-30,35730000.0,36450000.0
2016-12-31,35000000.0,36100000.0
2017-01-03,36000000.0,36400000.0
2017-01-04,36220000.0,36520000.0
2017-01-05,36350000.0,36650000.0
2017-01-06,36270000.0,36570000.0
2017-01-07,36340000.0,36640000.0
2017-01-09,36320000.0,36620000.0
2017-01-10,36310000.0,36610000.0
2017-01-11,36320000.0,36620000.0
2017-01-12,36470000.0,36770000.0
2017-01-13,36420000.0,36720000.0
2017-01-14,36430000.0,36730000.0
