timestamp,gold_code,buy_price,sell_price,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,world_price_vnd,domestic_premium,MA_7,MA_30,RSI_14,Momentum_1D_Pct,Momentum_3D_Pct,Momentum_7D_Pct,Target_Price_Next_Shift,Target_Trend
2025-04-29,SJCVIETNAM,118800000.0,120800000.0,25970.0,4.92,5.32,0.4000000000000003,99.23999786376952,4.5,3318.800048828125,103914053.91224428,16885946.087755725,121400000.0,108826666.66666667,69.18404251878658,0.24896265560165887,-0.576131687242798,5.964912280701751,121300000.0,1
2025-05-01,SJCVIETNAM,119300000.0,121300000.0,25980.0,4.92,5.32,0.4000000000000003,100.25,4.5,3210.0,100546146.27000001,20753853.72999999,121442857.14285715,109623333.33333333,69.83718559083177,0.41390728476822236,0.663900414937757,0.24793388429751317,121300000.0,0
2025-05-02,SJCVIETNAM,119300000.0,121300000.0,25980.0,4.92,5.32,0.4000000000000003,100.0,4.5,3231.89990234375,101232112.24643409,20067887.753565907,121057142.85714285,110393333.33333333,69.83718559083177,0.0,0.663900414937757,-2.1774193548387055,119800000.0,0
2025-05-05,SJCVIETNAM,117800000.0,119800000.0,25980.0,4.92,5.32,0.4000000000000003,99.83000183105467,4.5,3311.300048828125,103719146.12253296,16080853.877467036,120814285.71428572,111106666.66666667,65.04085076259653,-1.2366034624896938,-0.8278145695364225,-1.3991769547325061,122800000.0,1
2025-05-06,SJCVIETNAM,120800000.0,122800000.0,25942.0,4.92,5.32,0.4000000000000003,99.23999786376952,4.5,3411.39990234375,106698260.24982819,16101739.75017181,121000000.0,111870000.0,69.54575244195719,2.5041736227044975,1.2366034624897049,1.0699588477366184,122200000.0,0
2025-05-07,SJCVIETNAM,120200000.0,122200000.0,25948.0,4.92,5.32,0.4000000000000003,99.61000061035156,4.5,3381.39990234375,105784411.78958175,16415588.210418254,121242857.14285715,112586666.66666667,67.66764597035822,-0.48859934853420217,0.7419620774938185,1.4107883817427336,122700000.0,1
2025-05-08,SJCVIETNAM,120700000.0,122700000.0,25953.0,4.92,5.32,0.4000000000000003,100.63999938964844,4.5,3296.60009765625,103151389.94355696,19548610.056443036,121557142.85714285,113320000.0,68.43269719111775,0.40916530278232166,2.4207011686143476,1.8257261410788317,120000000.0,0
2025-05-09,SJCVIETNAM,118000000.0,120000000.0,25959.0,4.92,5.32,0.4000000000000003,100.33999633789062,4.5,3335.39990234375,104389572.87819661,15610427.121803388,121442857.14285715,113916666.66666667,60.15510344303537,-2.200488997555017,-2.28013029315961,-0.6622516556291425,122000000.0,1
2025-05-10,SJCVIETNAM,120000000.0,122000000.0,25959.0,4.92,5.32,0.4000000000000003,100.33999633789062,4.5,3335.39990234375,104389572.87819661,17610427.121803388,121542857.14285715,114590000.0,63.66148034396448,1.6666666666666607,-0.16366612111292644,0.577081615828523,121000000.0,0
2025-05-12,SJCVIETNAM,119000000.0,121000000.0,25952.0,4.92,5.32,0.4000000000000003,101.79000091552734,4.5,3220.0,100750672.73600002,20249327.263999984,121500000.0,115206666.66666667,60.781357726057706,-0.8196721311475419,-1.3854930725346382,-0.2473206924979432,119500000.0,0
2025-05-13,SJCVIETNAM,117500000.0,119500000.0,25960.0,4.92,5.32,0.4000000000000003,101.0,4.5,3240.300048828125,101417094.89045557,18082905.109544426,121457142.85714285,115793333.33333333,56.64185960177601,-1.2396694214875992,-0.4166666666666652,-0.25041736227044975,120000000.0,1
2025-05-14,SJCVIETNAM,118000000.0,120000000.0,25951.0,4.92,5.32,0.4000000000000003,101.04000091552734,4.5,3181.39990234375,99539077.51395853,20460922.48604147,121057142.85714285,116456666.66666667,57.67657643047769,0.4184100418409997,-1.6393442622950838,-2.28013029315961,119400000.0,0
2025-05-15,SJCVIETNAM,117400000.0,119400000.0,25924.0,4.92,5.32,0.4000000000000003,100.87999725341795,4.5,3220.699951171875,100663848.49528375,18736151.504716247,120657142.85714285,117120000.0,55.95103681900025,-0.5000000000000004,-1.3223140495867813,-2.2913256955810146,120800000.0,1
2025-05-16,SJCVIETNAM,118500000.0,120800000.0,25920.0,4.92,5.32,0.4000000000000003,101.08999633789062,4.5,3182.0,99438925.53600001,21361074.463999987,120385714.28571428,117826666.66666667,59.03097867632096,1.1725293132328396,1.087866108786617,-1.548492257538714,118500000.0,0
2025-05-17,SJCVIETNAM,115500000.0,118500000.0,25920.0,4.92,5.32,0.4000000000000003,101.08999633789062,4.5,3182.0,99438925.53600001,19061074.463999987,120171428.57142857,118330000.0,52.53239770241391,-1.9039735099337762,-1.2499999999999956,-1.2499999999999956,119300000.0,1
2025-05-19,SJCVIETNAM,116800000.0,119300000.0,25917.0,4.92,5.32,0.4000000000000003,100.43000030517578,4.5,3228.89990234375,100892889.72589667,18407110.27410333,119785714.28571428,118760000.0,54.41229080669673,0.6751054852320637,-0.08375209380234727,-2.2131147540983553,119300000.0,0
2025-05-20,SJCVIETNAM,116800000.0,119300000.0,25932.0,4.92,5.32,0.4000000000000003,100.12000274658205,4.5,3280.300048828125,102558304.82534723,16741695.17465277,119542857.14285715,119206666.66666667,54.41229080669673,0.0,-1.2417218543046338,-1.4049586776859524,120500000.0,1
2025-05-21,SJCVIETNAM,118000000.0,120500000.0,25950.0,4.92,5.32,0.4000000000000003,99.55999755859376,4.5,3309.300048828125,103536804.82041688,16963195.179583117,119685714.28571428,119656666.66666667,57.35067543417452,1.0058675607711676,1.6877637130801704,0.8368200836819994,121300000.0,1
2025-05-22,SJCVIETNAM,119300000.0,121300000.0,25950.0,4.92,5.32,0.4000000000000003,99.95999908447266,4.5,3292.300048828125,103004932.32291688,18295067.67708312,119871428.57142857,120110000.0,59.23701667441263,0.663900414937757,1.6764459346185978,1.083333333333325,120000000.0,0
2025-05-23,SJCVIETNAM,118000000.0,120000000.0,25973.0,4.92,5.32,0.4000000000000003,99.11000061035156,4.5,3363.60009765625,105328942.14086175,14671057.85913825,119957142.85714285,120450000.0,54.98140506653053,-1.0717230008243983,0.5867560771165126,0.5025125628140614,121500000.0,1
2025-05-24,SJCVIETNAM,119500000.0,121500000.0,25973.0,4.92,5.32,0.4000000000000003,99.11000061035156,4.5,3363.60009765625,105328942.14086175,16171057.85913825,120057142.85714285,120566666.66666667,58.67082533505308,1.2499999999999956,0.8298755186721962,0.5794701986755024,121000000.0,0
2025-05-25,SJCVIETNAM,119000000.0,121000000.0,25973.0,4.92,5.32,0.4000000000000003,99.11000061035156,4.5,3363.60009765625,105328942.14086175,15671057.85913825,120414285.71428572,120600000.0,56.99410901864779,-0.4115226337448541,-0.2473206924979432,2.1097046413502074,120000000.0,0
2025-05-26,SJCVIETNAM,117000000.0,120000000.0,25946.0,4.92,5.32,0.4000000000000003,98.93000030517578,4.5,3363.60009765625,105219448.38050279,14780551.61949721,120514285.71428572,120600000.0,53.689346977166906,-0.8264462809917328,0.0,0.5867560771165126,118800000.0,0
2025-05-27,SJCVIETNAM,116300000.0,118800000.0,25897.0,4.92,5.32,0.4000000000000003,99.5199966430664,4.5,3299.10009765625,103006872.16784857,15793127.832151428,120442857.14285715,120760000.0,49.94666721566609,-1.0000000000000009,-2.2222222222222254,-0.419111483654655,118300000.0,0
2025-05-28,SJCVIETNAM,115800000.0,118300000.0,25903.0,4.92,5.32,0.4000000000000003,99.87999725341795,4.5,3293.60009765625,102858972.79232,15441027.207680002,120128571.42857143,120670000.0,48.43171871366811,-0.42087542087542174,-2.231404958677685,-1.8257261410788428,117200000.0,0
2025-05-29,SJCVIETNAM,114700000.0,117200000.0,25950.0,4.92,5.32,0.4000000000000003,99.27999877929688,4.5,3317.10009765625,103780841.96458375,13419158.035416245,119542857.14285715,120443333.33333333,45.18466281223665,-0.9298393913778513,-2.3333333333333317,-3.3800494641385015,119000000.0,1
2025-05-30,SJCVIETNAM,116500000.0,119000000.0,25996.0,4.92,5.32,0.4000000000000003,99.33000183105467,4.5,3288.89990234375,103080955.30011027,15919044.699889734,119400000.0,120360000.0,50.97664738074027,1.5358361774743923,0.16835016835017313,-0.8333333333333304,118200000.0,0
2025-05-31,SJCVIETNAM,115700000.0,118200000.0,25996.0,4.92,5.32,0.4000000000000003,99.33000183105467,4.5,3288.89990234375,103080955.30011027,15119044.699889734,118928571.42857143,120250000.0,48.52266136033513,-0.6722689075630228,-0.08453085376162184,-2.716049382716046,118500000.0,1
2025-06-02,SJCVIETNAM,116000000.0,118500000.0,26019.0,4.92,5.32,0.4000000000000003,98.6999969482422,4.5,3370.60009765625,105735075.71736775,12764924.282632247,118571428.57142857,120183333.33333333,49.504343276397684,0.2538071065989911,1.1092150170648463,-2.066115702479343,118000000.0,0
2025-06-03,SJCVIETNAM,116000000.0,118000000.0,26022.0,4.92,5.32,0.4000000000000003,99.25,4.5,3350.199951171875,105107244.55795452,12892755.44204548,118285714.28571428,120100000.0,47.865962170170505,-0.42194092827003704,-0.8403361344537785,-1.6666666666666718,117700000.0,0
2025-06-05,SJCVIETNAM,115400000.0,117700000.0,26071.0,4.92,5.32,0.4000000000000003,98.73999786376952,4.5,3350.699951171875,105320880.06851491,12379119.931485087,118128571.42857143,119996666.66666667,46.86378405567917,-0.25423728813559476,-0.4230118443316444,-0.92592592592593,118000000.0,1
2025-06-06,SJCVIETNAM,116000000.0,118000000.0,26056.0,4.92,5.32,0.4000000000000003,99.19000244140624,4.5,3322.699951171875,104380679.83837296,13619320.16162704,118085714.28571428,119886666.66666667,48.035466274676324,0.2548853016142827,-0.42194092827003704,-0.2535925612848655,117200000.0,0
2025-06-07,SJCVIETNAM,114900000.0,117200000.0,26056.0,4.92,5.32,0.4000000000000003,99.19000244140624,4.5,3322.699951171875,104380679.83837296,12819320.16162704,118085714.28571428,119750000.0,45.174789628584,-0.6779661016949157,-0.6779661016949157,0.0,117200000.0,0
2025-06-09,SJCVIETNAM,115200000.0,117200000.0,26047.0,4.92,5.32,0.4000000000000003,98.94000244140624,4.5,3332.10009765625,104639823.83590946,12560176.164090544,117828571.42857143,119663333.33333333,45.174789628584,0.0,-0.4248088360237934,-1.5126050420168013,118000000.0,1
