datetime,usd_vnd_rate,usd_change_pct
2026-02-09 03:27:28.044,25902.61,0.0
2026-02-09 03:50:26.713,25902.61,0.0
2026-02-09 04:20:37.246,25902.61,0.0
2026-02-09 04:56:52.401,25902.61,0.0
2026-02-09 05:27:12.105,25902.61,0.0
2026-02-09 06:04:55.790,25902.61,0.0
2026-02-09 06:19:36.424,25902.61,0.0
2026-02-09 07:11:20.851,25902.61,0.0
2026-02-09 07:19:28.034,25902.61,0.0
2026-02-09 08:15:15.787,25899.72,-0.011157
2026-02-09 08:42:11.505,25899.72,0.0
2026-02-09 09:08:52.585,25899.72,0.0
2026-02-09 09:19:25.045,25899.72,0.0
2026-02-09 10:03:12.710,25899.72,0.0
2026-02-09 10:16:48.795,25899.72,0.0
2026-02-09 10:18:30.937,25899.72,0.0
2026-02-09 10:42:04.474,25899.72,0.0
2026-02-09 10:53:37.098,25899.72,0.0
2026-02-09 11:32:47.970,25899.72,0.0
2026-02-09 12:11:23.208,25899.72,0.0
2026-02-09 12:17:11.209,25899.72,0.0
2026-02-09 13:04:23.024,25899.72,0.0
2026-02-09 13:35:46.115,25899.72,0.0
2026-02-09 13:53:31.291,25899.72,0.0
2026-02-09 14:19:05.057,25899.72,0.0
2026-02-09 14:59:12.950,25899.72,0.0
2026-02-09 15:29:13.218,25899.72,0.0
2026-02-09 15:46:45.052,25899.72,0.0
2026-02-09 16:16:41.909,25899.72,0.0
2026-02-09 16:58:48.237,25899.72,0.0
2026-02-09 17:31:07.043,25899.72,0.0
2026-02-09 17:58:45.693,25899.72,0.0
2026-02-09 18:42:52.505,25899.72,0.0
2026-02-09 18:49:21.312,25899.72,0.0
2026-02-09 19:42:24.811,25899.72,0.0
2026-02-09 19:53:21.095,25899.72,0.0
2026-02-09 20:43:01.007,25899.72,0.0
2026-02-09 20:46:30.141,25899.72,0.0
2026-02-09 21:32:11.153,25899.72,0.0
2026-02-09 21:49:49.174,25899.72,0.0
2026-02-09 22:31:21.205,25899.72,0.0
2026-02-09 22:48:25.386,25899.72,0.0
2026-02-09 23:21:55.820,25899.72,0.0
2026-02-09 23:53:55.672,25899.72,0.0
2026-02-10 00:42:54.201,25899.72,0.0
2026-02-10 00:59:07.945,25899.72,0.0
2026-02-10 01:41:53.926,25899.72,0.0
2026-02-10 02:01:20.005,25899.72,0.0
2026-02-10 02:41:26.230,25899.72,0.0
2026-02-10 03:13:03.606,25899.72,0.0
2026-02-10 03:41:05.115,25899.72,0.0
2026-02-10 03:58:28.006,25899.72,0.0
2026-02-10 04:44:52.984,25899.72,0.0
2026-02-10 04:58:06.593,25899.72,0.0
2026-02-10 05:29:50.147,25899.72,0.0
2026-02-10 06:12:02.272,25899.72,0.0
2026-02-10 06:38:33.462,25899.72,0.0
2026-02-10 07:03:57.882,25899.72,0.0
2026-02-10 07:24:49.576,25899.72,0.0
2026-02-10 08:11:26.211,25854.9,-0.173052
2026-02-10 08:44:42.042,25854.9,0.0
2026-02-10 09:06:35.361,25854.9,0.0
2026-02-10 09:38:38.421,25854.9,0.0
2026-02-10 10:09:58.175,25854.9,0.0
2026-02-10 10:40:26.579,25854.9,0.0
2026-02-10 11:13:46.015,25854.9,0.0
2026-02-10 11:33:26.580,25854.9,0.0
2026-02-10 12:11:43.347,25854.9,0.0
2026-02-10 12:45:31.345,25854.9,0.0
2026-02-10 13:02:37.136,25854.9,0.0
2026-02-10 13:17:20.193,25854.9,0.0
2026-02-10 14:05:46.347,25854.9,0.0
2026-02-10 14:38:16.761,25854.9,0.0
2026-02-10 15:03:09.693,25854.9,0.0
2026-02-10 15:30:56.156,25854.9,0.0
2026-02-10 16:05:29.296,25854.9,0.0
2026-02-10 16:20:08.580,25854.9,0.0
2026-02-10 16:56:20.209,25854.9,0.0
2026-02-10 17:27:40.666,25854.9,0.0
2026-02-10 17:55:31.784,25854.9,0.0
2026-02-10 18:18:52.049,25854.9,0.0
2026-02-10 18:56:34.436,25854.9,0.0
2026-02-10 19:33:14.418,25854.9,0.0
2026-02-10 20:00:54.997,25854.9,0.0
2026-02-10 20:36:11.402,25854.9,0.0
2026-02-10 20:53:50.117,25854.9,0.0
2026-02-10 21:17:07.987,25854.9,0.0
2026-02-10 22:07:30.221,25854.9,0.0
2026-02-10 22:44:54.638,25854.9,0.0
2026-02-10 22:47:47.275,25854.9,0.0
2026-02-10 23:38:40.377,25854.9,0.0
2026-02-11 00:08:42.766,25854.9,0.0
2026-02-11 00:41:16.992,25854.9,0.0
2026-02-11 01:05:28.337,25854.9,0.0
2026-02-11 01:40:19.962,25854.9,0.0
2026-02-11 01:50:19.565,25854.9,0.0
2026-02-11 02:45:27.614,25854.9,0.0
2026-02-11 02:54:37.661,25854.9,0.0
2026-02-11 03:18:49.207,25854.9,0.0
2026-02-11 04:04:09.983,25854.9,0.0
2026-02-11 04:20:38.046,25854.9,0.0
2026-02-11 04:49:59.154,25854.9,0.0
2026-02-11 05:31:51.175,25854.9,0.0
2026-02-11 06:12:47.049,25854.9,0.0
2026-02-11 06:31:29.301,25854.9,0.0
2026-02-11 06:57:37.026,25854.9,0.0
2026-02-11 07:15:40.445,25854.9,0.0
2026-02-11 08:00:50.176,25813.17,-0.161401
2026-02-11 08:30:46.195,25813.17,0.0
2026-02-11 08:52:36.502,25813.17,0.0
2026-02-11 09:18:13.194,25813.17,0.0
2026-02-11 09:52:39.929,25813.17,0.0
2026-02-11 10:36:04.638,25813.17,0.0
2026-02-11 11:00:55.180,25813.17,0.0
2026-02-11 11:38:17.799,25813.17,0.0
2026-02-11 12:05:11.193,25813.17,0.0
2026-02-11 12:45:28.860,25813.17,0.0
2026-02-11 12:48:11.434,25813.17,0.0
2026-02-11 13:44:01.078,25813.17,0.0
2026-02-11 14:09:28.898,25813.17,0.0
2026-02-11 14:44:26.633,25813.17,0.0
2026-02-11 14:59:54.594,25813.17,0.0
2026-02-11 15:41:42.685,25813.17,0.0
2026-02-11 15:51:10.348,25813.17,0.0
2026-02-11 16:43:21.280,25813.17,0.0
2026-02-11 16:47:05.689,25813.17,0.0
2026-02-11 17:19:18.346,25813.17,0.0
2026-02-11 18:12:13.453,25813.17,0.0
2026-02-11 18:39:54.592,25813.17,0.0
2026-02-11 19:09:11.047,25813.17,0.0
2026-02-11 19:23:19.835,25813.17,0.0
2026-02-11 20:10:35.187,25813.17,0.0
2026-02-11 20:28:57.622,25813.17,0.0
2026-02-11 20:49:36.683,25813.17,0.0
2026-02-11 21:26:57.606,25813.17,0.0
2026-02-11 22:11:37.268,25813.17,0.0
2026-02-11 22:22:34.802,25813.17,0.0
2026-02-11 23:10:03.528,25813.17,0.0
2026-02-11 23:22:12.561,25813.17,0.0
2026-02-12 00:06:08.825,25813.17,0.0
2026-02-12 00:31:55.218,25813.17,0.0
2026-02-12 01:02:47.199,25813.17,0.0
2026-02-12 01:33:06.741,25813.17,0.0
2026-02-12 02:05:02.645,25813.17,0.0
2026-02-12 02:24:15.654,25813.17,0.0
2026-02-12 02:49:24.279,25813.17,0.0
2026-02-12 03:31:00.332,25813.17,0.0
2026-02-12 04:14:39.367,25813.17,0.0
2026-02-12 04:44:19.452,25813.17,0.0
2026-02-12 05:06:07.682,25813.17,0.0
2026-02-12 05:33:58.388,25813.17,0.0
2026-02-12 05:46:46.241,25813.17,0.0
2026-02-12 06:26:52.561,25813.17,0.0
2026-02-12 06:58:02.972,25813.17,0.0
2026-02-12 07:19:34.395,25813.17,0.0
2026-02-12 08:05:42.696,25945.83,0.513924
2026-02-12 08:24:53.643,25945.83,0.0
2026-02-12 08:35:47.880,25945.83,0.0
2026-02-12 08:56:31.872,25945.83,0.0
2026-02-12 09:29:05.800,25945.83,0.0
2026-02-12 10:06:23.217,25945.83,0.0
2026-02-12 10:30:34.033,25945.83,0.0
2026-02-12 10:52:44.691,25945.83,0.0
2026-02-12 11:43:26.169,25945.83,0.0
2026-02-12 11:56:30.605,25945.83,0.0
2026-02-12 12:21:59.581,25945.83,0.0
2026-02-12 12:54:15.992,25945.83,0.0
2026-02-12 13:29:14.746,25945.83,0.0
2026-02-12 13:46:36.504,25945.83,0.0
2026-02-12 14:39:20.351,25945.83,0.0
2026-02-12 14:52:35.563,25945.83,0.0
2026-02-12 15:24:40.990,25945.83,0.0
2026-02-12 16:08:42.464,25945.83,0.0
2026-02-12 16:44:13.849,25945.83,0.0
2026-02-12 17:06:01.787,25945.83,0.0
2026-02-12 17:22:04.186,25945.83,0.0
2026-02-12 18:12:58.037,25945.83,0.0
2026-02-12 18:33:32.557,25945.83,0.0
2026-02-12 19:14:01.597,25945.83,0.0
2026-02-12 19:19:39.845,25945.83,0.0
2026-02-12 19:57:33.283,25945.83,0.0
2026-02-12 20:41:19.159,25945.83,0.0
2026-02-12 21:08:41.964,25945.83,0.0
2026-02-12 21:36:20.620,25945.83,0.0
2026-02-12 21:52:42.809,25945.83,0.0
2026-02-12 22:37:22.241,25945.83,0.0
2026-02-12 23:15:31.707,25945.83,0.0
2026-02-12 23:32:33.185,25945.83,0.0
2026-02-13 00:01:54.704,25945.83,0.0
2026-02-13 00:37:34.459,25945.83,0.0
2026-02-13 00:58:42.971,25945.83,0.0
2026-02-13 01:23:59.470,25945.83,0.0
2026-02-13 01:59:53.598,25945.83,0.0
2026-02-13 02:18:19.026,25945.83,0.0
2026-02-13 02:55:24.014,25945.83,0.0
2026-02-13 03:41:43.442,25945.83,0.0
2026-02-13 04:02:44.982,25945.83,0.0
2026-02-13 04:32:50.370,25945.83,0.0
2026-02-13 04:58:36.187,25945.83,0.0
2026-02-13 05:27:25.589,25945.83,0.0
2026-02-13 05:55:25.466,25945.83,0.0
2026-02-13 06:34:54.652,25945.83,0.0
2026-02-13 07:13:51.345,25945.83,0.0
2026-02-13 07:21:39.086,25945.83,0.0
2026-02-13 07:46:49.173,25945.83,0.0
2026-02-13 08:38:40.733,25909.34,-0.140639
2026-02-13 09:00:13.760,25909.34,0.0
2026-02-13 09:16:14.045,25909.34,0.0
2026-02-13 09:59:43.675,25909.34,0.0
2026-02-13 10:27:16.540,25909.34,0.0
2026-02-13 11:03:41.628,25909.34,0.0
2026-02-13 11:15:32.700,25909.34,0.0
2026-02-13 12:09:53.225,25909.34,0.0
2026-02-13 12:33:08.850,25909.34,0.0
2026-02-13 13:13:55.234,25909.34,0.0
2026-02-13 13:22:38.377,25909.34,0.0
2026-02-13 13:56:51.199,25909.34,0.0
2026-02-13 14:17:44.536,25909.34,0.0
2026-02-13 15:04:13.794,25909.34,0.0
2026-02-13 15:23:39.007,25909.34,0.0
2026-02-13 16:04:36.623,25909.34,0.0
2026-02-13 16:30:51.227,25909.34,0.0
2026-02-13 16:59:51.306,25909.34,0.0
2026-02-13 17:20:45.582,25909.34,0.0
2026-02-13 18:07:06.250,25909.34,0.0
2026-02-13 18:33:18.998,25909.34,0.0
2026-02-13 18:48:18.752,25909.34,0.0
2026-02-13 19:14:13.490,25909.34,0.0
2026-02-13 19:19:17.786,25909.34,0.0
